timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-15T20:02:18,AMAZON_BOOKS_60CORE_LIGHTGCN_DEFAULT_PARAM_1742064843,f985b77a-e365-4561-bde0-82c05e16775a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,480.3495466373861,0.0171975349090625,3.5802125825768594e-05,179.941995481433,64.09121215306169,1.8879389762878416,0.0226734639026454,0.0132809261802435,0.000250946567769,0.036205336650658,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
