timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-23T11:41:33,AMAZON_BOOKS_60CORE_MULTIDAE_DEFAULT_PARAM_1742724232,998b243c-8094-49a8-9cfe-b380ebb016c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2233.833412498236,0.0669037234559231,2.9950184772776116e-05,139.75018277513732,75.0728438671106,1.7341389656066897,0.084489821491803,0.0552868647849891,0.0010732578409407,0.1408499441177329,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
