timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-16T00:59:17,AMAZON_BOOKS_60CORE_DGCF_DEFAULT_PARAM_1742080831,78caac38-b8d7-4a44-b6df-25df318ac93f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2311.3227821504697,0.0976801920547914,4.226159704267231e-05,151.9878454789464,114.84259019708874,1.8440837860107424,0.0893908873898749,0.1150608301040847,0.0011907920950748,0.2056425095890345,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
