timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-10T11:41:48,AMAZON_BOOKS_60CORE_LIGHTGCN_DEFAULT_PARAM_1741601405,5f7be31a-580a-4b7e-ad5c-2816544fb2b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1885.44444010593,0.0575101953155933,3.0502195711671198e-05,140.0655406972313,41.923349362664,1.8995575904846191,0.0688875558950006,0.0511966048460976,0.0009899346601509,0.1210740954012492,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
